uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.3067022880837982,0.6750616850559437,0.3314409432637796,147.6,2,1,0,1.2434480388336315,1,0,45.59,794.45,0.313024041427719
0.4103459437473011,0.3958727926549653,0.124422755300521,246.97,0,0,1,1.6752780072670106,3,0,87.74,304.71,0.4005724631084949
0.9906935486888698,0.3514514489758575,0.1748235093557176,191.94,3,0,0,1.1346753989477705,2,1,77.62,184.72,0.5558859524026257
0.3462876413162863,0.3605098700977872,0.9097509509542012,218.75,10,0,1,0.9390684921740148,2,0,62.86,270.14,0.3629982502452691
0.0754210074309746,0.2336837896918264,0.0781726244296725,154.06,0,0,1,0.710862239500514,3,1,52.25,500.11,0.09348545073884151
0.4609584051918471,0.7400616813984087,0.7328852814654125,94.45,8,0,1,1.2263414573252267,1,0,63.34,337.48,0.366042621193272
0.3703094763663956,0.5486763994011117,0.1385215336644109,220.13,4,0,1,1.1371414524198629,2,0,44.16,30.04,0.36620444822040843
0.7154117344221382,0.503433976279404,0.2942102962232069,255.31,3,1,1,1.1413383322630568,3,1,69.61,29.33,0.531470299683426
0.2472268362137204,0.3943538557343635,0.5559207180533469,89.34,8,1,1,0.3908646039899204,3,0,26.76,203.27,0.23127105015626423
0.92731292311089,0.2757755905348505,0.3825496766410721,327.99,0,0,0,0.5809866705295215,2,0,54.1,226.36,0.7743018680907445
0.3522803322195978,0.8204664974919929,0.6584855077096711,237.1,2,0,1,0.3353275580704489,3,0,102.92,234.91,0.4066713191936968
0.2469106640876364,0.2751036801739606,0.4496197933936697,65.13,0,0,1,1.4058068703350508,2,0,14.42,242.59,0.20105996702774323
0.8486047543485868,0.2856402282852265,0.7034710440906161,29.9,6,1,0,0.4663843154161544,2,0,105.17,106.38,0.573535212549686
0.4849432987438055,0.3667777794406027,0.1333239922875934,239.45,7,0,1,0.924417569348026,3,2,98.78,129.34,0.33520445833459767
1.0109686274480385,0.7379549837114774,1.3343514951047242,328.88,8,0,1,0.0280588042421514,1,0,113.34,221.76,0.784040568012865
0.6771326700992684,0.3244552039837296,0.346988574837115,142.64,10,0,1,0.9726002033950334,1,2,52.91,63.42,0.37711765836291733
0.4044461500793288,0.3885852135774216,1.1346774638052706,58.69,4,0,1,1.6031880958744822,3,0,56.59,139.26,0.299036117769619
0.4437596848844039,0.0497847011376227,0.4305934014257032,109.92,2,0,0,1.1227439398619516,2,0,51.97,311.02,0.30953464615509096
0.0648422247100147,0.1845739926395182,0.3761345207093114,72.02,2,1,0,1.7656124518057024,3,2,121.84,749.69,0.05704402706557028
0.325957265330997,0.5249490755168356,0.4164833933597905,79.25,7,0,0,0.3196731974235764,1,1,102.7,360.37,0.1976312568902914
0.7855292135580334,0.2742780406481127,0.56836518762336,153.6,1,0,0,1.2817230697093631,1,0,82.64,516.16,0.559051693620981
0.1940465866885502,0.8158534792725722,0.6587936427375641,89.27,3,1,0,0.580959127075297,1,1,24.7,263.48,0.19029846972317466
0.6486208165366104,0.2099801871611265,0.1310620875399589,219.4,7,0,0,0.1238626105601743,2,0,122.01,603.03,0.4546530327396304
0.5238363070288756,0.5848140663645028,0.791778949047917,205.51,3,0,0,1.1791294806390384,1,1,62.25,617.1,0.4072882847346543
0.1259574583092325,0.3593086235485198,0.3495402321886312,47.68,6,0,1,1.4253973021863224,1,0,63.01,434.78,0.10501562642230786
0.112639895040338,0.7803195119819717,0.3756699973120409,202.92,7,0,1,0.8773706344023694,1,0,40.8,312.15,0.21968018933762176
0.3852505522296076,0.5399210695684229,0.3984351505911391,124.24,5,0,0,1.2061753326701383,0,1,21.23,97.56,0.2520557089540917
0.2057191640612485,0.4234979196802544,0.4382902363275026,290.87,0,1,1,1.0991644104417246,1,0,47.45,288.11,0.3566566536193626
0.0540622541949045,0.320277094172952,0.4154543828271894,95.32,3,1,0,0.568808509687216,2,1,83.86,418.43,0.0874776223564038
0.0090563927779151,0.3987880241440735,0.0184303172943354,134.11,10,0,1,0.5648777958351741,2,1,74.05,361.17,0.05834875747185726
0.4824070466263846,0.0103403768450943,0.3913066480462257,41.57,4,0,0,0.5871570640422619,2,1,67.5,385.89,0.21591771095670118
0.6545935489858256,0.3477257849624446,0.9529887972035618,196.41,2,0,0,1.0917779630780855,2,0,19.21,68.13,0.4912866260076262
0.3817601232685623,0.1201420870640126,0.7592550899742935,306.59,4,0,1,0.9093557989966512,2,2,25.01,207.87,0.34351832185372855
0.2850351912003552,0.1156918095125569,0.6888413193015483,115.23,8,0,1,0.7182100307004698,3,0,129.88,390.48,0.2506498366558445
0.5571611122368052,0.433015963220798,0.2158144852462898,61.22,8,0,1,1.3988217259152362,2,0,123.66,208.9,0.3578602421336894
0.7538996695101547,0.0712612963050162,0.2136586235973425,1.62,6,0,1,1.6765676713374136,2,0,84.75,103.83,0.4241890948812088
0.0684113064069744,0.5339082603029457,0.4695345862240875,185.04,10,0,0,0.9075097624627216,3,0,25.86,223.96,0.1982381082420528
0.7509657266158511,0.6869516969364965,0.3426582840996883,93.78,0,0,0,1.2724529355797296,1,0,106.45,606.67,0.5453570814495656
0.2154588271208202,0.6390864205152856,0.497017466892783,201.93,2,0,0,0.329198901236702,3,0,60.35,195.62,0.2875160562753487
0.5813825473735275,0.7716949472301047,0.1612388027520659,23.85,8,0,1,1.4449940038087747,0,2,136.92,45.3,0.30293008061008786
0.272210672008458,0.9576379880313992,0.4598894578734395,127.24,0,1,1,1.242907682447448,1,0,122.11,407.96,0.3486462157761123
0.092127899452552,0.9999999999,0.0225498376100481,71.94,8,0,1,1.3468700938954192,1,0,47.92,371.42,0.15681038929514216
0.3891215711658378,0.0836810674101362,0.8885885285646644,133.7,8,0,1,1.299657496490529,3,1,12.1,321.26,0.26388931031343876
0.3082803632437955,0.6684813189812293,0.5429489697753211,314.3,8,0,1,0.398783854827466,3,0,133.6,360.86,0.42026478947315193
0.7184565243064618,0.3863359541150156,0.7160031579380677,79.06,3,1,1,1.294428748400609,0,0,109.78,324.32,0.4813646064063275
0.3566625676560813,0.2765237649791632,0.1779916331942251,146.87,10,0,0,1.5568587972412062,0,1,64.62,237.23,0.23360742786054559
1.043828247338798,0.0107399965832271,0.4323199633027575,221.04,10,1,1,0.908564542970169,1,0,69.71,162.8,0.7391348322561723
0.2615790872056972,0.2988893071850634,0.4719508704683275,145.99,3,1,1,0.5237222374224988,0,1,119.95,690.74,0.21569519879438867
0.7042947751673283,0.1159984814618145,0.7518558955326305,144.51,0,0,1,0.7999907518974685,3,1,29.08,452.89,0.43369643272547054
1.0053820801491289,0.0070816643950703,0.5921570808869747,87.68,3,0,1,0.5380138017713458,3,1,62.68,92.36,0.533300967927906
0.4434291641635404,0.3195215644711358,0.7224233047427816,224.78,4,1,0,1.1642846679100765,3,0,41.67,103.44,0.43678126043025767
0.7222421406055661,0.6348731281513994,0.8935005427346605,151.67,7,0,0,0.0334794254945562,0,0,142.74,825.43,0.5231463219750989
0.1302071504577898,0.2194739710490935,0.3895127885628064,27.38,8,0,1,0.4088019460281142,3,0,106.97,208.91,0.08002346491893478
0.4176728315675937,0.4921941269587195,1.126878960581212,176.79,8,1,1,0.7773638838825536,3,0,111.06,379.42,0.4372262847548827
0.3305237851282365,0.3941126829034493,0.3141056503851125,234.97,10,0,1,1.4386600547985768,3,2,56.19,597.75,0.2659121481526433
0.9704305979356284,0.2747302937058097,0.7619758901318149,154.74,8,0,1,0.6349398408445972,3,0,46.7,396.5,0.6730284916709652
0.3294758659497089,0.2884999139639811,0.2626722100358873,46.58,4,0,1,0.5169991547938876,1,0,73.15,319.03,0.19270564675182814
1.1210793160791952,0.4053899979975296,0.7234841478358366,219.27,4,0,1,0.6520666462964035,2,0,102.13,549.7,0.7828685863397761
0.8169973810557338,0.3556205547382197,0.2115025206090008,162.54,7,0,1,0.1665159207598904,1,0,21.19,585.39,0.533250396981926
0.3798417342452346,0.3485605872255936,0.8432688440770978,231.57,3,1,0,0.3997044877509731,3,2,61.91,46.44,0.34069646306803814
0.6816121015912617,0.3648394490588852,0.1406711515757161,144.97,6,1,0,0.283202238915498,1,1,46.78,267.47,0.4057610421660548
0.4236650371991257,0.6556299997966626,1.0517116734671486,351.25,4,0,1,0.3212779423167978,2,0,94.35,220.76,0.5058814010174875
0.1953531891296799,0.298079662217569,0.0373838011442286,44.2,6,1,1,0.9707308549706812,3,0,23.47,352.26,0.1439653690161928
0.5147173815481507,0.6373278743490145,0.8636273847824883,194.23,0,0,0,1.168292120426336,1,0,53.25,90.04,0.4896986983038505
1.0471299083027077,0.2891717836013245,0.3725837087069372,108.05,2,0,0,0.619326942645515,2,1,129.0,297.93,0.5120004854810815
0.5261711299333921,0.221093456281109,0.4804915269026208,55.6,0,0,0,1.4037895432676737,3,2,101.55,395.18,0.27937413397255006
0.6722864425232017,0.2981895536685892,0.6905107475627659,197.8,4,0,0,0.0540575886209586,1,0,47.08,200.27,0.5062758543961323
0.7405866398476427,0.9999999999,0.2972151779352034,107.69,10,0,1,0.9916181824861596,2,1,123.62,340.72,0.46267358477207676
0.5903038577049579,0.251937147788704,1.1897500184471137,283.32,0,0,1,0.8245378022978649,2,0,49.97,699.68,0.5894954031010105
0.4573173355860905,0.1160197169691983,0.3359996847721072,69.57,7,0,1,0.0679840924197838,2,1,5.32,297.5,0.21342962041447947
0.5905897436357664,0.2894911140980021,0.3675161114413035,268.71,10,0,0,1.548791117735614,2,2,37.59,378.06,0.4019783354067421
0.7375054535369088,0.5264631714636941,0.8408217580022005,202.84,8,1,1,1.334669337965903,0,0,32.89,373.77,0.6168441706870569
0.1864336266024775,0.0804366636273327,0.0936594279996269,89.33,10,1,0,0.9244523599971188,3,0,102.65,321.69,0.14945737374963336
0.8150003136663813,0.1637454340722331,0.2588956779909472,257.39,6,1,1,1.1666106017368452,3,0,93.7,225.88,0.6802601369461218
0.4555684811351383,0.3064793375815876,0.2010509588121109,206.27,0,0,1,0.5802734838899888,2,1,72.55,357.12,0.34766513942409805
0.1185239931379461,0.437123887089653,0.1985718706900477,114.35,2,1,1,0.5753014888136379,1,0,41.61,426.35,0.13334547036036856
0.8489263312054975,0.8278815743518042,0.4062713211811076,165.23,4,0,1,0.0002749630652936,1,1,36.83,484.53,0.5178768294039708
0.5995514426124298,0.110424384846258,0.8584792061956127,1.39,2,0,0,0.8899799540932449,3,0,68.8,433.16,0.3594987407834451
0.7282432084168325,0.5108709157084106,0.4989662351559487,166.58,10,0,1,0.7504371280157978,2,0,122.17,317.79,0.5323401199542839
0.8758671999520923,0.4933587082467742,0.3943744803110389,147.12,0,0,1,1.0176198385529132,1,0,105.84,142.59,0.6303061565069636
0.4276980776161505,0.3472004717900392,0.3973782878716301,274.1,5,0,1,0.2887839325628968,2,1,157.91,41.22,0.3258488333282762
0.3005980037911728,0.7001254910704995,0.7924062351431977,151.8,2,1,1,1.4053897139336282,0,0,48.13,378.29,0.3070263272344772
0.1796206381851881,0.7023180366535012,0.3227733442939922,175.25,4,0,0,1.292358605258464,2,1,73.48,189.3,0.18495817782767446
0.637599108565878,0.1625420065726595,0.1791620985989059,383.45,4,0,1,1.3433568324592298,3,1,21.8,185.32,0.4730102861304124
0.806652604757454,0.5818146527797645,0.4928805120526713,255.3,3,0,1,1.128910441535974,3,0,30.84,195.48,0.664613486259874
0.183225195051582,0.2489288436885172,0.3115904484513351,127.69,3,1,1,1.6308774627231146,3,1,57.18,88.75,0.15657776294363362
0.2721114127571843,0.7053383564986866,0.1872582565938446,82.87,0,1,0,1.5464284194782336,2,0,94.62,455.68,0.25551476165913156
0.5006293666376026,0.5113211327134233,0.4694084874428328,88.68,3,0,0,1.2021945128673786,3,0,78.59,592.2,0.37565110092949394
0.7264192206279401,0.0263729543492556,0.5983991691979784,188.38,4,1,0,1.419400045065332,3,0,54.3,360.65,0.5518402767242164
0.6458607528177696,0.5656542377257949,1.3343514951047242,140.7,5,0,0,0.8068154107389369,2,0,25.76,82.64,0.46440311112459676
0.9702064625651932,0.7032089038997565,0.0557310124577646,88.54,6,1,1,1.11331655673491,1,1,9.84,97.04,0.572260824710987
0.8771239186678623,0.3130607412568611,0.9682903022209076,91.02,10,1,1,0.6686661293137841,1,0,127.95,551.95,0.5963831659435022
1.102650074963396,0.9999999999,0.4703303248894986,244.23,0,0,0,1.0443349030307831,1,2,7.97,507.22,0.746073166044644
0.2394930415350077,0.7209908121774831,0.4449590675012616,163.35,0,0,1,0.6489761601440232,2,0,58.8,438.15,0.2928664623600449
0.2477218721335795,0.3970942053744354,0.4459201995911686,272.06,0,1,0,0.6935025337006345,0,0,116.88,84.86,0.3788876414722214
0.3461448010690854,0.772626800994947,0.0756147071841042,397.9,0,0,0,0.493453910836059,1,1,26.83,97.89,0.4256758806930242
0.4865777588525959,0.3445851078221249,0.6919050505972183,83.13,0,0,1,2.1277959572790164,2,0,101.58,114.26,0.375216190794065
0.8609909542459377,0.2031191346680805,0.7898862702149567,42.55,0,1,0,0.283424365334705,0,0,60.33,150.2,0.5465707841530884
0.3139981656368928,0.2584902380423475,0.5930011469162362,3.79,10,0,0,0.5547303802687775,1,0,45.59,98.29,0.17598689201080195
0.0933967687570849,0.1577359571632146,0.7934647521438616,110.6,10,0,1,0.8793319650902673,2,1,77.49,469.09,0.10167794398762023
0.7316957120015114,0.8983006321911777,1.1739710740292255,123.67,4,0,0,0.394508729742156,2,0,145.59,86.21,0.5558353814566456
0.0565720979769128,0.8378906593094977,0.6626388405183201,241.61,7,0,1,0.8366969526250809,2,2,56.11,199.14,0.202708579866695
0.6200779841174762,0.0457359845263637,0.2413714618303215,45.96,0,0,1,0.4501530570957808,1,0,67.22,145.14,0.3932194475629861
0.2128645179715901,0.4339248764462021,1.0182518853289877,166.76,5,0,1,0.4223764496059497,2,0,106.34,474.88,0.25891312922899534
0.8508637095984397,0.3012762450363538,0.4657375111539697,18.18,2,1,1,0.3639402436544223,1,0,87.3,538.89,0.5006725935815356
0.3591667595548158,0.4358408502169944,0.3929584877351973,268.38,2,0,0,1.5310805298522046,3,2,57.68,104.63,0.31939598062121355
0.3573628114912819,0.4388793765846948,0.377051699282677,180.3,2,1,0,1.3375110710517149,3,1,102.44,2.44,0.2796067603240586
0.4794658976993928,0.507035592219005,0.4740526242555148,77.87,8,0,1,0.1323428785699918,0,0,56.13,228.55,0.3370047840114897
0.2510530387327204,0.0853456744812778,0.7559125265946196,67.56,5,0,1,0.4271909200383817,1,0,68.11,164.93,0.17943583052664583
0.3220580102411607,0.2186212329539019,0.7264875963338195,169.96,2,0,0,0.1524967746381083,3,0,50.34,512.48,0.2950308988479938
0.6212937864199126,0.3863329664123724,0.4531303009605005,58.06,5,0,1,0.445604678787803,1,1,121.16,489.9,0.3088772238573495
0.3118098331258917,0.6519706622597043,0.489275825591681,155.14,5,0,1,1.6234394637500589,1,0,17.88,284.81,0.28862861708691123
0.5943740780459887,0.5508790779844408,0.7809231009453349,217.04,4,0,0,1.8314480463598648,2,0,20.73,105.52,0.5048699820978851
0.3789131094964888,0.59553646754729,0.7924226574726851,345.38,8,0,1,1.3258583134093282,0,0,97.43,617.28,0.47875514559375354
0.6474835465728047,0.220048003561801,0.1213402612281296,65.25,5,0,0,1.085646183179419,0,0,70.67,497.89,0.3619767171364707
0.2492746022434454,0.4191324812644157,0.8882926468434792,86.79,7,1,0,0.4837450189353893,3,0,52.69,192.12,0.2317261886700853
0.7460017488053565,0.4673187853816021,0.8814861487798855,90.14,0,0,1,0.2592870522398753,0,0,167.31,413.24,0.5300239706283946
0.4605601208165661,0.3642932656603858,0.0116937668315423,131.35,7,0,1,1.684696955020963,2,1,64.28,375.93,0.2554641907131515
0.0364299549626346,0.2323145852353762,0.5773565151868065,131.82,2,1,1,0.6852233972637147,3,0,92.88,327.36,0.12783323724853596
0.6243475583827831,0.3354820646885608,0.4002379975505832,70.19,4,0,1,1.6900212118553584,2,0,50.58,519.88,0.3789280982290055
0.1873871656676442,0.2575542245034732,0.6574298364705051,146.43,0,1,1,0.8428742608885842,2,1,94.02,415.48,0.1897927602633735
0.4951697474627251,0.5139060502133893,0.4358647922828798,188.38,0,1,1,0.7454757515377187,2,0,106.43,224.55,0.47017831315552594
0.8618177428150076,0.9999999999,1.2567139672490495,76.0,4,0,0,0.7694287475065058,2,0,88.63,39.5,0.6368904936735746
0.9363034505635446,0.315263194219935,0.2858828798599725,147.84,10,0,1,0.8025946540677653,3,1,36.76,265.93,0.5214673665685591
0.6674783656906376,0.1885294122834247,0.8277496627648175,98.13,5,1,0,1.110897137882659,3,0,17.71,231.06,0.45892122058035223
0.6687045000058216,0.6436591538431224,0.8895331914208188,166.06,3,1,0,1.063071589096285,2,2,82.2,39.24,0.4606912036896562
0.923510340527114,0.0967034566826282,0.5468937534721325,19.6,7,0,1,0.2022322377315489,3,0,127.31,372.52,0.4997522023646974
0.451977848408911,0.2295856503245938,0.4135510421564102,13.09,9,0,1,1.4370502767648206,1,0,14.03,312.88,0.27721981167379717
0.4367798909958342,0.7023756491489643,0.7664624520944977,257.74,10,1,0,0.6721981306617144,2,0,37.78,467.63,0.4750027814020289
0.1090856666443573,0.0953453236316219,0.5700251137680146,127.52,1,0,0,0.1425601189224898,2,0,42.74,184.18,0.125658686571391
0.5785918002498276,0.5558671496464992,0.2420751621330424,290.91,3,1,0,1.1014201900205234,3,0,12.98,403.93,0.5699851321418818
0.2265490443594986,0.4245918517599069,0.0451435921423645,8.0,6,1,1,1.630578556969816,3,0,54.24,587.66,0.12612393927440807
0.356310632812957,0.4502540158046549,0.3988636597740036,56.83,7,1,1,1.241961004984733,2,1,33.32,236.59,0.19551739134832255
0.7889396230159282,0.7842119561057972,0.6450148143446973,204.53,2,0,1,1.5821691670489526,2,1,75.56,447.87,0.5019065246634504
0.532605969233285,0.5040966946283916,0.2901040415126165,192.21,4,1,1,0.9423812310370826,3,1,66.56,371.8,0.36327133335356177
0.1349032539873235,0.8108732145615383,0.1486534946754358,124.44,10,0,0,1.4151902342415208,1,0,113.41,360.7,0.1700599771419324
0.4089158185834634,0.6926084553093937,0.4169074271216657,102.93,7,1,1,0.1303447157450232,1,2,79.69,2.14,0.2626250366639359
0.2800035686851001,0.3764679542147339,1.0217415300397603,49.08,0,0,1,2.0802115054061434,1,0,86.31,375.06,0.24340807719149196
0.3461336322937703,0.4239270247445313,1.1180815717761745,247.16,2,0,1,1.3515486232243197,1,0,32.7,315.89,0.3645254928138686
0.2381114299410694,0.4794750385675426,0.6566717362175452,52.99,2,1,1,1.8000023300921568,1,0,25.37,36.77,0.22008475690546267
0.5372176221448158,0.0710867559500248,0.7004151033652535,316.22,4,0,1,1.5462327026627545,1,0,47.82,100.82,0.49939820574283666
0.0512516331352239,0.7787138223200234,0.9380000992996358,168.74,0,0,1,0.3158406615345264,3,0,55.98,8.64,0.2057327224363059
0.7193797672963316,0.7709037737124864,0.4738540884723187,159.11,2,0,1,0.2647240587793351,0,0,68.12,468.66,0.5233688341374114
0.6436279473143143,0.2869012355882381,0.1347274220158837,114.56,0,0,1,1.5139255852136748,2,1,28.39,300.08,0.37697605971417303
0.2292721892710621,0.190099890437808,0.3302349544170841,129.57,4,1,1,0.9467631739717282,2,0,77.05,465.55,0.2169392440654995
0.36062697952381,0.6098607421623718,0.6432298278940709,20.52,3,0,0,0.8968344453194028,3,2,34.04,201.91,0.2173943825793205
0.6029195230826883,0.2994673974450157,0.6133920092229991,102.21,0,0,1,0.6685913718502203,0,0,69.95,97.1,0.429519272587513
0.1145153085549421,0.2682943107240013,0.3872116090240253,107.21,7,0,0,2.4229880201766214,2,1,172.74,328.8,0.115584954132152
0.5916091562689573,0.2326080451628598,0.3521973208600338,193.86,10,0,1,0.6691654437563155,3,2,107.23,92.82,0.3674484934915193
0.1026585826789545,0.6296528813287127,0.5558737528111901,59.88,7,1,1,1.2593524011117956,3,2,117.33,166.7,0.08926783384409989
0.4494916298266809,0.682512314867926,0.0386017729807026,209.55,4,0,0,0.559760014416113,2,2,50.5,422.38,0.29507135560477793
0.5886692362140931,0.6056183398338071,0.470681034287533,74.18,10,1,1,0.2780731841366553,1,1,100.22,311.81,0.34681554753163213
0.6240801300238189,0.3798482079204085,1.0057538527818144,87.25,0,1,1,0.2178065976458632,2,0,145.03,535.24,0.4826288800558304
0.2954668731351593,0.416324576190937,0.4235010919569335,56.76,5,0,1,0.9676806389566868,1,0,82.19,19.94,0.21370270352277212
0.7414864403118115,0.437338772783888,0.4124317070090006,188.88,3,0,0,0.4616164695982529,2,0,55.77,170.61,0.5704402706557029
0.8593807279576291,0.2519452686267376,1.3343514951047242,154.76,3,1,1,2.108644437319967,3,1,42.23,364.87,0.5685489172760466
0.6496935687020085,0.7478626930913198,0.7015799461105439,209.17,4,0,0,0.3740490599514137,3,0,105.17,79.12,0.5559769801053899
0.335120841344581,0.2584048470362604,0.4927278965550726,30.62,4,0,1,1.6748529562616552,3,0,74.97,213.07,0.22049943866249963
0.3145279138571262,0.8399477457011421,1.1741628307391134,184.91,2,0,0,0.7540197963519939,1,0,52.96,343.98,0.370381608358366
0.4981261560021536,0.5794805134442438,0.5933185483140263,66.7,8,0,1,0.3979594580968967,2,1,36.99,263.79,0.27025113531773726
0.618556760611872,0.6582321395217586,0.0622967440566637,19.21,0,0,1,0.699589795042408,3,0,137.64,285.95,0.3897907374255343
0.2719019041752242,0.5674962027171443,0.9705004768291102,146.68,4,0,1,1.6121890795132388,3,0,78.99,331.9,0.2807901204599933
0.7796817609626796,0.1838932402477484,0.2278915702808296,138.78,4,0,1,2.4229880201766214,2,2,32.68,134.96,0.4074501117617906
0.5170516038292252,0.4844761225587771,0.5644159089163263,189.45,3,0,1,1.4432396878986695,3,0,12.07,538.57,0.4493936543576984
0.300375193334433,0.3348483816718317,0.5839261850364913,88.65,4,1,0,1.2327892526250368,2,1,100.89,30.75,0.2060867190581667
0.2501877449227196,0.0916413522927407,0.1368566297100618,248.69,8,0,0,1.0563974872396524,2,1,68.05,433.6,0.2251620798818663
0.8749841072674979,0.4763866758843144,0.9405596858266476,145.11,2,0,1,1.2456492993698705,2,0,26.64,671.99,0.5920239504000162
0.2116196404158394,0.2186799449187891,0.0504824349410728,350.79,7,0,0,0.7048531393531164,1,1,76.8,268.68,0.25371443598223953
0.2238898641712726,0.5254550779663555,0.0367349038340196,146.18,0,0,1,1.0450637829474902,2,1,117.7,189.04,0.18745638255909214
0.0511486555555468,0.8290209388384737,0.3270527486613739,401.74625000000003,4,0,1,0.3448728544490491,2,0,112.88,530.93,0.33922990563461486
0.1369514058169943,0.4399097496457386,0.8072751751860359,308.65,7,1,1,0.4527468869604144,3,0,94.15,492.09,0.31335780967118776
0.7637463880177793,0.3705491059976152,0.5173275714025152,195.07,7,1,1,2.3081124269651285,0,0,17.42,328.58,0.565696715922768
0.7237830711320979,0.6088089929957068,0.3579549523736575,170.47,10,0,1,0.7572288725494198,3,2,72.84,347.29,0.44125173205489987
0.3859675914783944,0.2977190800540138,0.680411886345548,162.06,10,0,0,0.5412738170710896,1,0,108.54,134.84,0.3479179941539986
0.4091459782281632,0.0598475764003091,0.7406996462928953,94.87,6,0,1,0.9360439475209528,3,0,57.96,179.38,0.31011115493926433
0.5655911537757485,0.1053906989603365,0.8540922818369163,5.43,2,0,1,0.0214230376929733,3,0,122.13,236.78,0.33107786914262016
0.3660572623951108,0.3224423851805682,0.7690526943113168,173.09,10,0,0,0.855790692755172,3,1,75.64,624.73,0.26988702450668045
0.4556882006029905,0.3745569342584905,0.4906286342726169,354.51,10,0,1,2.177946924466583,3,2,51.49,221.08,0.4101506002771288
0.7831993983258736,0.1000371245184115,0.3350525150156825,220.06,2,0,0,2.1938530200669937,3,0,16.6,476.92,0.540249415905574
0.3200282404682392,0.326337433249715,0.575734808424506,200.95,0,0,1,0.3167440140213892,2,0,71.62,176.49,0.36566839619301916
0.69395305862183,0.127168049524216,0.6899887754806058,83.94,2,0,0,1.111021264630836,3,0,64.58,535.33,0.442627261785559
0.2038477705966664,0.6914725494246584,0.3434991838283938,166.74,4,0,1,0.7516230706360132,1,0,87.21,728.55,0.26563906504435075
0.3545908517854157,0.0833626523563137,0.2895547795442744,196.18,3,0,0,0.3942015508436922,1,0,55.45,830.18,0.31398488940134117
0.1064953692794,0.244297137227664,0.787143355578959,233.3,0,1,1,0.9130547687550774,0,1,70.6,46.72,0.21175066500793963
0.1925702271156069,0.2257730491849663,0.3806891175022898,22.44,7,0,1,1.5094201530825833,0,2,44.97,264.95,0.0802055203244632
0.5252004832182948,0.3431069401965382,0.3785806387029307,26.44,0,0,0,0.6129021521730591,0,2,81.12,183.55,0.2731539076169959
0.4763691953634381,0.3041101596150886,0.2168975344679527,183.34,2,1,1,0.2664241492292248,2,1,19.71,151.94,0.3257881481931001
0.3660645752111039,0.5832481262423612,0.3283474166924897,130.73,10,0,1,0.2516826256302962,1,1,14.61,544.97,0.25547430490234746
0.2211179718627408,0.2684509604403951,0.8893001917232173,257.03,8,1,1,0.8555065942621576,3,1,62.3,359.28,0.2501238988176513
0.2982410683605942,0.2454260657215076,0.4574138234080248,162.45,0,0,0,0.4621134352234535,1,1,33.23,656.3,0.23921068867514236
0.1160367171725335,0.6035894489428668,0.3565308442044347,167.33,3,0,0,0.8418237967843848,3,0,19.21,335.43,0.20649128662600763
0.9568699405624144,0.3152298636276827,0.3981270853155909,45.24,3,1,0,1.7218834171149746,2,1,136.51,689.66,0.494755792901862
0.3354908490674031,0.2468069903138256,0.4811760829313363,401.74625000000003,0,0,0,0.7405177983806464,1,1,33.33,441.65,0.39723478067380724
0.3228983836690403,0.5807761421177479,0.1074654923275796,195.49,4,0,0,0.1419868206163922,2,0,98.85,532.71,0.3049933752060766
0.4559251191469033,0.301649216842439,0.4004749795037786,186.61,5,0,0,1.5119152090171553,1,0,99.76,557.31,0.3744373982259712
0.3464442651908482,0.928021777478906,0.8805202357631676,231.43,2,0,1,0.981759953508191,2,2,102.17,376.2,0.33244328468408335
0.6027905410889456,0.3925999664274887,1.1097320723537238,177.36,2,1,1,1.2190661032756758,1,1,55.9,336.7,0.4119408117648249
0.455104594130209,0.4180338398258867,0.9749130124705664,1.64,0,1,0,1.074355215966053,3,0,96.52,96.48,0.32225829616368806
0.4869161333603291,0.8189395356926308,0.963618869914951,182.76,4,0,0,1.8620330330104555,2,1,96.94,368.9,0.3785033022827725
0.1573191188420447,0.2469944890059278,0.2612491238612324,136.13,0,0,1,0.5482515248689284,3,0,29.3,280.31,0.1934338683739418
0.3997967802818861,0.3657963055898866,0.6367902630771715,109.1,4,1,0,0.6314847468053586,1,1,84.38,433.42,0.28593824276076907
0.6424787863680506,0.8928871044554906,0.5528067402897511,237.89,4,0,1,0.9695454597606006,1,1,7.72,638.26,0.4550272577398833
0.6789242550170286,0.2613486397285681,0.3790551646998671,166.67,0,0,0,1.744266062639695,1,1,60.99,128.24,0.42528142731437935
0.225920845431736,0.0846707595548042,0.8824146161564094,170.85,10,1,0,0.1758003352696309,3,1,81.1,372.51,0.22046909609491153
0.3512753234603417,0.4763080518673993,0.9860462353059612,225.46,0,1,1,1.4665189317618117,3,1,79.74,176.58,0.35616105834875744
0.5732167399919037,0.5037845724973201,0.7783858713155767,118.0,10,0,1,0.8226027506792984,1,0,94.95,58.17,0.4311881138048569
0.5018920189870899,0.7226101890137784,0.3968239608831232,220.4,8,0,1,1.1071814332329966,3,1,2.06,190.15,0.37579269957823835
0.82920965953781,0.5439079286540824,0.4153516452754508,234.74,2,1,1,0.7020113183190522,1,0,46.08,106.17,0.6612859180143824
0.5178188808361923,0.3613558084996586,0.4694623247961118,252.01,7,0,0,0.6041021525900947,0,0,64.28,351.14,0.4458638023282864
